Station Dauphin Island Hydrographic Data from jday 01 to 365
Metadata
Year: Year
Julian Day: Julian Day
Time: 24 hour clock Central Standard Time
Water Temperature: Water temperature measured in degrees celsius
Salinity: Salinity measured in psu
Dissolved Oxygen Percent: Dissolved oxygen measured in percent
Dissolved Oxygen mg/L: Dissolved oxygen measured in mg/L
Turbidity: Turbidity measured in FNU (availble for Bon Secour|Dauphin Island|Cedar Point)
Aggregate quality flag
0 or blank= quality not evaluated
1 = bad
2 = questionable/suspect
3 = good
 -9 = null value
stationid,yeardata,jday,timedata,watertemp1_avg,watertemp1Flag,sp_cond1_avg,salinity1_avg,salinity1Flag,dis_oxy1_avg,dis_oxy1Flag,dis_oxy2_avg,dis_oxy2Flag,depth1_avg,depth1Flag,turbidity1_avg,comments,
628,2022,131,2130,27.0699997,3,25.2700005,15.3500004,3,106,3,7.73999977,3,2.23900008,3,13.3800001,,
628,2022,131,2200,27.0100002,3,25.1900005,15.3000002,3,102.5,3,7.48999977,3,2.23099995,3,10.5799999,,
628,2022,131,2230,26.9099998,3,25.5799999,15.5600004,3,96.1999969,3,7.03999996,3,2.21099997,3,13.2399998,,
628,2022,131,2300,26.8299999,3,26.1499996,15.9499998,3,96.0999985,3,7.01999998,3,2.19000006,3,14.6800003,,
628,2022,131,2330,26.7999992,3,26,15.8400002,3,92,3,6.73000002,3,2.17799997,3,27.1599998,,
628,2022,131,2400,26.7399998,3,26,15.8400002,3,87.5,3,6.40999985,3,2.17000008,3,12.8599997,,
628,2022,132,30,26.6900005,3,26.1499996,15.9399996,3,90.4000015,3,6.61999989,3,2.15799999,3,14.9399996,,
628,2022,132,100,26.6499996,3,26,15.8500004,3,82.5,3,6.05000019,3,2.1500001,3,10.0500002,,
628,2022,132,130,26.5599995,3,25.7299995,15.6599998,3,83,3,6.11000013,3,2.14499998,3,14.6099997,,
628,2022,132,200,26.3199997,3,24.1299992,14.6099997,3,75.6999969,3,5.61999989,3,2.14700007,3,10.2799997,,
628,2022,132,230,26.0200005,3,20.8999996,12.4899998,3,71.6200027,3,5.40999985,3,2.14599991,3,7.1500001,,
628,2022,132,300,25.9500008,3,20.6499996,12.3299999,3,65.6200027,3,4.96999979,3,2.14499998,3,5.76000023,,
628,2022,132,330,26.2299995,3,22.7399998,13.6899996,3,67.9800034,3,5.09000015,3,2.15100002,3,8.81000042,,
628,2022,132,400,26.4400005,3,24.6100006,14.9200001,3,81.8000031,3,6.05000019,3,2.15300012,3,16.3099995,,
628,2022,132,430,26.4699993,3,24.9599991,15.1499996,3,78.7099991,3,5.80999994,3,2.16899991,3,20.1299992,,
628,2022,132,500,26.4799995,3,25.3099995,15.3900003,3,73.8499985,3,5.44999981,3,2.17400002,3,19.1499996,,
628,2022,132,530,26.4899998,3,24.9699993,15.1599998,3,76.9599991,3,5.67999983,3,2.18600011,3,13.1999998,,
628,2022,132,600,26.5200005,3,25.2700005,15.3599997,3,80.6999969,3,5.94999981,3,2.19300008,3,17.1700001,,
628,2022,132,630,26.2299995,3,27.7000008,16.9899998,3,74.5599976,3,5.46999979,3,2.18199992,3,30.4099998,,
628,2022,132,700,26.1599998,3,29.75,18.3799992,3,73.1500015,3,5.34000015,3,2.21099997,3,34.8499985,,
628,2022,132,730,26.1499996,3,30.8199997,19.1100006,3,68.0500031,3,4.94000006,3,2.23200011,3,29.5200005,,
628,2022,132,800,26.1299992,3,30.6499996,18.9899998,3,69.5899963,3,5.05999994,3,2.25,3,28.7000008,,
628,2022,132,830,26.1000004,3,31.4699993,19.5599995,3,64.9499969,3,4.71000004,3,2.27099991,3,24.8799992,,
628,2022,132,900,26.0799999,3,30.3099995,18.7600002,3,71.4000015,3,5.19999981,3,2.27099991,3,13.7700005,,
628,2022,132,930,26.1299992,3,27.8099995,17.0699997,3,77.0599976,3,5.67000008,3,2.27699995,3,13.0100002,,
628,2022,132,1000,26.25,3,25.6700001,15.6300001,3,81.5,3,6.03000021,3,2.27900004,3,12.9700003,,
628,2022,132,1030,26.2900009,3,25.7600002,15.6899996,3,83.4000015,3,6.15999985,3,2.28699994,3,16.8799992,,
628,2022,132,1100,26.4300003,3,25.3099995,15.3900003,3,84.1999969,3,6.21000004,3,2.28800011,3,17.9300003,,
628,2022,132,1130,26.5100002,3,25.4300003,15.46,3,84.0999985,3,6.19000006,3,2.27099991,3,24.5900002,,
628,2022,132,1200,26.7399998,3,25.4099998,15.4499998,3,88.5999985,3,6.5,3,2.25999999,3,25.4699993,,
628,2022,132,1230,26.7800007,3,25.2999992,15.3800001,3,82.9000015,3,6.07999992,3,2.25099993,3,16.7399998,,
628,2022,132,1300,26.8600006,3,25.5900002,15.5699997,3,85,3,6.21999979,3,2.24799991,3,19.7199993,,
628,2022,132,1330,26.8799992,3,25.4799995,15.5,3,88.9000015,3,6.51000023,3,2.24499989,3,31.7600002,,
628,2022,132,1400,27.0799999,3,25.2199993,15.3199997,3,79.3700027,3,5.80000019,3,2.24099994,3,17.6499996,,
628,2022,132,1430,27.3600006,3,21.6900005,12.9799995,3,91.5,3,6.73000002,3,2.26300001,3,11.0699997,,
628,2022,132,1500,27.25,3,23.7900009,14.3599997,3,91.5,3,6.69999981,3,2.25099993,3,25.2800007,,
628,2022,132,1530,27.3500004,3,20.5499992,12.2399998,3,102.400002,3,7.57000017,3,2.24300003,3,15.3800001,,
628,2022,132,1600,26.8999996,3,22.6000004,13.5900002,3,107.099998,3,7.92000008,3,2.24499989,3,26.9500008,,
628,2022,132,1630,27.0499992,3,22.9500008,13.8199997,3,87.8000031,3,6.46999979,3,2.23799992,3,16.6100006,,
628,2022,132,1700,27.25,3,22.7000008,13.6499996,3,81.4000015,3,5.98000002,3,2.25500011,3,10.2799997,,
628,2022,132,1730,27.3799992,3,22.4300003,13.4700003,3,83.6999969,3,6.13999987,3,2.27600002,3,16.3400002,,
628,2022,132,1800,27.3799992,3,23.3400002,14.0699997,3,72.8199997,3,5.32999992,3,2.2650001,3,10.6800003,,
628,2022,132,1830,27.1700001,3,24.2700005,14.6800003,3,65.9000015,3,4.82000017,3,2.26099992,3,14.1899996,,
628,2022,132,1900,26.3600006,3,31.0200005,19.2399998,3,64.4700012,3,4.65999985,3,2.28600001,3,18.0499992,,
628,2022,132,1930,26.7399998,3,27.25,16.6800003,3,83.8000031,3,6.11000013,3,2.29099989,3,9.64000034,,
628,2022,132,2000,26.4799995,3,29.9699993,18.5300007,3,74.1900024,3,5.38000011,3,2.29699993,3,8.43999958,,
628,2022,132,2030,26.4300003,3,31.1000004,19.2999992,3,71.5100021,3,5.15999985,3,2.31299996,3,8.43000031,,
628,2022,132,2100,25.9699993,3,37.2799988,23.5799999,3,72.0199966,3,5.11999989,3,2.30299997,3,12.1999998,,
628,2022,132,2130,26.8299999,3,29.6000004,18.2700005,3,84.1999969,3,6.07000017,3,2.31500006,3,9.18999958,,
628,2022,132,2200,27.1599998,3,26.6200008,16.25,3,95.1999969,3,6.90999985,3,2.31200004,3,9.85999966,,
628,2022,132,2230,27.1599998,3,25.8299999,15.7200003,3,93.5,3,6.80000019,3,2.30800009,3,6.88000011,,
628,2022,132,2300,27.1200008,3,25.7000008,15.6300001,3,96.4000015,3,7.01999998,3,2.28800011,3,10.4499998,,
628,2022,132,2330,27.1000004,3,25.8199997,15.7200003,3,97,3,7.05999994,3,2.28600001,3,12.9899998,,
628,2022,132,2400,27.0799999,3,25.7199993,15.6499996,3,92.9000015,3,6.76999998,3,2.27099991,3,10.71,,
628,2022,133,30,27.0499992,3,25.6399994,15.6000004,3,90.3000031,3,6.57999992,3,2.25600004,3,14.2600002,,
628,2022,133,100,26.9799995,3,25.9799995,15.8299999,3,91.5999985,3,6.67999983,3,2.26399994,3,10.4799995,,
628,2022,133,130,26.9699993,3,25.8299999,15.7200003,3,85.3000031,3,6.23000002,3,2.27399993,3,11.3800001,,
628,2022,133,200,26.9500008,3,25.4500008,15.4799995,3,85.5999985,3,6.26000023,3,2.2420001,3,12.5200005,,
628,2022,133,230,26.9400005,3,25.5900002,15.5699997,3,76.9599991,3,5.63000011,3,2.28299999,3,11.5799999,,
628,2022,133,300,26.8700008,3,26.0100002,15.8500004,3,76.7799988,3,5.61000013,3,2.27600002,3,9.5,,
628,2022,133,330,26.8099995,3,27.5300007,16.8700008,3,64.8499985,3,4.71999979,3,2.28800011,3,9.40999985,,
628,2022,133,400,26.7999992,3,27.8099995,17.0599995,3,72.7099991,3,5.28000021,3,2.30699992,3,32.9000015,,
628,2022,133,430,26.75,3,27.6100006,16.9200001,3,71.9300003,3,5.23999977,3,2.31800008,3,7.38000011,,
628,2022,133,500,26.4699993,3,30.6100006,18.9599991,3,75.8300018,3,5.48000002,3,2.28999996,3,12.0600004,,
628,2022,133,530,26.5599995,3,27.4599991,16.8199997,3,79.1200027,3,5.78000021,3,2.30500007,3,13.5100002,,
628,2022,133,600,26.6100006,3,26.5799999,16.2399998,3,76.5100021,3,5.5999999,3,2.33100009,3,15.2200003,,
628,2022,133,630,26.4899998,3,29.3400002,18.1000004,3,65.6100006,3,4.76999998,3,2.33800006,3,14.4300003,,
628,2022,133,700,26.4699993,3,28.9699993,17.8500004,3,72.9199982,3,5.30999994,3,2.33400011,3,14.8999996,,
628,2022,133,730,26.1800003,3,35.1899986,22.1200008,3,63.2299995,3,4.51000023,3,2.34200001,3,18.1599998,,
628,2022,133,800,26.0599995,3,37.4700012,23.7199993,3,61.0099983,3,4.32999992,3,2.3499999,3,29.6599998,,
628,2022,133,830,26.0499992,3,37.3899994,23.6599998,3,59.2999992,3,4.21000004,3,2.35800004,3,17.2000008,,
628,2022,133,900,26.0499992,3,37.6399994,23.8400002,3,63.4900017,3,4.5,3,2.35899997,3,17.75,,
628,2022,133,930,26.3799992,3,30.6800003,19.0100002,3,70,3,5.07000017,3,2.36299992,3,14.0299997,,
628,2022,133,1000,26.6900005,3,25.7800007,15.6999998,3,82.9000015,3,6.07999992,3,2.36100006,3,13.6700001,,
628,2022,133,1030,26.8099995,3,25.4799995,15.5,3,81.5999985,3,5.98000002,3,2.34200001,3,13.25,,
628,2022,133,1100,26.9500008,3,24.7199993,14.9799995,3,81.8000031,3,6,3,2.33899999,3,15.4799995,,
628,2022,133,1130,27.1599998,3,23.8600006,14.4099998,3,80,3,5.86999989,3,2.33500004,3,13.9200001,,
628,2022,133,1200,27.3099995,3,23.8199997,14.3800001,3,81.1999969,3,5.94000006,3,2.29999995,3,10.8500004,,
628,2022,133,1230,27.3799992,3,24.6800003,14.9499998,3,84.6999969,3,6.17000008,3,2.27399993,3,17.3999996,,
628,2022,133,1300,27.6100006,3,24.7900009,15.0200005,3,79.6200027,3,5.76999998,3,2.25900006,3,18.9699993,,
628,2022,133,1330,28.0300007,3,23.3899994,14.0900002,3,87.5,3,6.32999992,3,2.23399997,3,22.3799992,,
628,2022,133,1400,28.2000008,3,22.5900002,13.5600004,3,86.6999969,3,6.26999998,3,2.23000002,3,14.29,,
628,2022,133,1430,28.0799999,3,23.5400009,14.1899996,3,87.9000015,3,6.3499999,3,2.21499991,3,19.4699993,,
628,2022,133,1500,28.7600002,3,19.2099991,11.3599997,3,107.5,3,7.80000019,3,2.204,3,6.23999977,,
628,2022,133,1530,28.7999992,3,18.9300003,11.1800003,3,97,3,7.03999996,3,2.18300009,3,4.92000008,,
628,2022,133,1600,28.7099991,3,19.2199993,11.3599997,3,94.0999985,3,6.82999992,3,2.20099998,3,13,,
628,2022,133,1630,28.3099995,3,20.2399998,12.0200005,3,105.300003,3,7.67000008,3,2.19499993,3,20.0699997,,
628,2022,133,1700,27.9799995,3,21.4799995,12.8400002,3,93.4000015,3,6.80999994,3,2.19400001,3,7.98999977,,
628,2022,133,1730,27.3600006,3,22.9200001,13.79,3,92.5,3,6.78000021,3,2.18899989,3,10.8500004,,
628,2022,133,1800,27.2299995,3,23.1900005,13.9700003,3,84.9000015,3,6.23000002,3,2.20300007,3,8.27000046,,
628,2022,133,1830,27.3299999,3,22.9300003,13.8000002,3,78.6699982,3,5.76999998,3,2.22199988,3,5.80000019,,
628,2022,133,1900,27.3500004,3,22.8400002,13.7399998,3,74.9800034,3,5.5,3,2.22799993,3,6.17999983,,
628,2022,133,1930,27.2600002,3,23.0599995,13.8800001,3,91.5,3,6.71999979,3,2.23099995,3,18.6100006,,
628,2022,133,2000,27.4799995,3,22.6700001,13.6199999,3,77.0400009,3,5.63999987,3,2.24499989,3,7.8499999,,
628,2022,133,2030,27.4899998,3,22.5400009,13.54,3,74.3199997,3,5.44000006,3,2.23300004,3,9.13000011,,
628,2022,133,2100,27.6499996,3,22.1499996,13.2799997,3,72.0699997,3,5.26999998,3,2.25999999,3,7.8499999,,
628,2022,133,2130,27.6399994,3,22.1599998,13.29,3,55.2700005,3,4.03999996,3,2.29200006,3,7.13000011,,
628,2022,133,2200,27.8899994,3,21.1800003,12.6400003,3,81.4000015,3,5.94999981,3,2.34500003,3,7.51000023,,
628,2022,133,2230,27.5900002,3,21.6599998,12.96,3,100,3,7.32999992,3,2.30900002,3,12.0699997,,
628,2022,133,2300,27.4500008,3,22.0900002,13.2399998,3,97.4000015,3,7.1500001,3,2.296,3,12.2299995,,
628,2022,133,2330,27.4500008,3,22.0599995,13.2299995,3,99.0999985,3,7.26999998,3,2.273,3,8.53999996,,
628,2022,133,2400,27.3199997,3,21.6800003,12.9799995,3,97.8000031,3,7.21000004,3,2.29200006,3,8.01000023,,
628,2022,134,30,26.7600002,3,36.0200005,22.6900005,3,73.7600021,3,5.19999981,3,2.26999998,3,69.9199982,,
628,2022,134,100,26.5599995,3,38.5600014,24.4699993,3,69.3700027,3,4.86000013,3,2.26900005,3,12.04,,
628,2022,134,130,26.4400005,3,39.1899986,24.9200001,3,71.8799973,3,5.03000021,3,2.26699996,3,7.30999994,,
628,2022,134,200,26.4799995,3,38.2200012,24.2299995,3,64.4899979,3,4.53000021,3,2.3039999,3,5.46000004,,
628,2022,134,230,26.5,3,37.0499992,23.4099998,3,62.0299988,3,4.36999989,3,2.34299994,3,4.71000004,,
628,2022,134,300,26.5300007,3,37.2999992,23.5900002,3,61.2599983,3,4.30999994,3,2.37100005,3,6.15999985,,
628,2022,134,330,26.5699997,3,37.1500015,23.4799995,3,61.3100014,3,4.30999994,3,2.38800001,3,6.61000013,,
628,2022,134,400,26.6100006,3,36.5900002,23.0900002,3,56.7700005,3,4,3,2.40499997,3,4.78999996,,
628,2022,134,430,26.6399994,3,36.3199997,22.8999996,3,69.3399963,3,4.88999987,3,2.42700005,3,10.3999996,,
628,2022,134,500,26.7299995,3,29.1299992,17.9500008,3,72.2600021,3,5.23000002,3,2.44700003,3,10.5,,
628,2022,134,530,26.8500004,3,25.9400005,15.8000002,3,79.3099976,3,5.80000019,3,2.46600008,3,12.5100002,,
628,2022,134,600,26.8799992,3,25.5300007,15.5299997,3,65.6399994,3,4.80000019,3,2.46700001,3,10.1700001,,
628,2022,134,630,26.7399998,3,27.9699993,17.1599998,3,61.8699989,3,4.5,3,2.48300004,3,16.9699993,,
628,2022,134,700,26.5900002,3,34.3100014,21.5100002,3,59.0099983,3,4.19999981,3,2.48900008,3,23.4699993,,
628,2022,134,730,26.5100002,3,34.2200012,21.4400005,3,63.9500008,3,4.55999994,3,2.47099996,3,21.75,,
628,2022,134,800,26.5900002,3,33.0200005,20.6100006,3,66.5100021,3,4.76000023,3,2.47099996,3,22.7399998,,
628,2022,134,830,26.7600002,3,26.9699993,16.4899998,3,67.4800034,3,4.92000008,3,2.46499991,3,13.4799995,,
628,2022,134,900,26.8799992,3,24.3299999,14.7299995,3,71.5299988,3,5.26000023,3,2.48000002,3,11.3599997,,
628,2022,134,930,27.1200008,3,23.0499992,13.8800001,3,79.9400024,3,5.88000011,3,2.47000003,3,10.4899998,,
628,2022,134,1000,27.1200008,3,23.7600002,14.3500004,3,76.6900024,3,5.63000011,3,2.44499993,3,11.4200001,,
628,2022,134,1030,27.3099995,3,21.9200001,13.1400003,3,74.0599976,3,5.44999981,3,2.45000005,3,10.5200005,,
628,2022,134,1100,27.3199997,3,21.2600002,12.6999998,3,82.0999985,3,6.05999994,3,2.4230001,3,8.75,,
628,2022,134,1130,27.3700008,3,20.7299995,12.3599997,3,87.3000031,3,6.44999981,3,2.39899993,3,8.64999962,,
628,2022,134,1200,27.3600006,3,21.1900005,12.6599998,3,90,3,6.63999987,3,2.3599999,3,14.9499998,,
628,2022,134,1230,27.4699993,3,20.7000008,12.3400002,3,89.5999985,3,6.61000013,3,2.34500003,3,13.8900003,,
628,2022,134,1300,27.6800003,3,19.5300007,11.5799999,3,95.5999985,3,7.05999994,3,2.32200003,3,9.56000042,,
628,2022,134,1330,27.7399998,3,19.3099995,11.4300003,3,101.699997,3,7.5,3,2.27900004,3,17.4500008,,
628,2022,134,1400,27.7800007,3,20.0900002,11.9399996,3,99,3,7.28000021,3,2.26300001,3,19.9500008,,
628,2022,134,1430,28.0499992,3,18.8199997,11.1199999,3,97.5,3,7.17000008,3,2.23099995,3,10.21,,
628,2022,134,1500,28.0799999,3,18.7299995,11.0600004,3,99,3,7.28000021,3,2.19799995,3,11.5100002,,
628,2022,134,1530,28.1399994,3,18.5699997,10.9499998,3,89.6999969,3,6.59000015,3,2.16700006,3,9.39000034,,
628,2022,134,1600,28.1599998,3,18.5400009,10.9399996,3,88.6999969,3,6.51999998,3,2.16100001,3,11.7799997,,
628,2022,134,1630,28.2999992,3,18.3500004,10.8100004,3,90.9000015,3,6.65999985,3,2.14899993,3,7.96000004,,
628,2022,134,1700,28.1700001,3,18.3299999,10.8000002,3,101.800003,3,7.48000002,3,2.14499998,3,11.5100002,,
628,2022,134,1730,27.9899998,3,18.3799992,10.8299999,3,95.1999969,3,7.01999998,3,2.1170001,3,8.43999958,,
628,2022,134,1800,27.7800007,3,18.8500004,11.1300001,3,91.6999969,3,6.76999998,3,2.11999989,3,6.80999994,,
628,2022,134,1830,27.7399998,3,19.4599991,11.5299997,3,83.8000031,3,6.17999983,3,2.10700011,3,5.98000002,,
628,2022,134,1900,27.7600002,3,19.6399994,11.6499996,3,79.5400009,3,5.86000013,3,2.12199998,3,6.25,,
628,2022,134,1930,27.7399998,3,19.5400009,11.5799999,3,61.6800003,3,4.55000019,3,2.11999989,3,4.53000021,,
628,2022,134,2000,27.75,3,19.5900002,11.6199999,3,52.7599983,3,3.8900001,3,2.12700009,3,5.30999994,,
628,2022,134,2030,27.7399998,3,19.7999992,11.75,3,69.8000031,3,5.13999987,3,2.12899995,3,9.52999973,,
628,2022,134,2100,27.7999992,3,20.1499996,11.9799995,3,63.5800018,3,4.67000008,3,2.14599991,3,6.21000004,,
628,2022,134,2130,27.8099995,3,20.1900005,12,3,47.8800011,3,3.51999998,3,2.16000009,3,5.11999989,,
628,2022,134,2200,27.75,3,20,11.8800001,3,58.0499992,3,4.26999998,3,2.17600012,3,5.67999983,,
628,2022,134,2230,27.7299995,3,21.1700001,12.6400003,3,88.5999985,3,6.5,3,2.1960001,3,17.4500008,,
628,2022,134,2300,27.7199993,3,21.8500004,13.0799999,3,86.9000015,3,6.36000013,3,2.21499991,3,11.0799999,,
628,2022,134,2330,27.7399998,3,21.3999996,12.79,3,90.3000031,3,6.61000013,3,2.25200009,3,8.69999981,,
628,2022,134,2400,27.7000008,3,21.5699997,12.8999996,3,90.0999985,3,6.5999999,3,2.26399994,3,16.9200001,,
628,2022,135,30,27.4300003,3,27.3500004,16.7399998,3,78.7200012,3,5.67000008,3,2.22099996,3,18.7099991,,
628,2022,135,100,27.1100006,3,32.5,20.25,3,55.3400002,3,3.93000007,3,2.26300001,3,8.38000011,,
628,2022,135,130,27.0699997,3,33.4900017,20.9300003,3,55.9199982,3,3.96000004,3,2.28999996,3,11.9399996,,
628,2022,135,200,26.9899998,3,34.9500008,21.9400005,3,50.5699997,3,3.55999994,3,2.31399989,3,7.80999994,,
628,2022,135,230,26.9599991,3,35.3899994,22.2399998,3,54.2900009,3,3.81999993,3,2.31399989,3,11.0799999,,
628,2022,135,300,26.8899994,3,35.8899994,22.5900002,3,48.4900017,3,3.41000009,3,2.35100007,3,9.53999996,,
628,2022,135,330,26.8700008,3,35.8100014,22.5400009,3,58.1699982,3,4.09000015,3,2.36500001,3,11.0900002,,
628,2022,135,400,26.8400002,3,35.9500008,22.6299992,3,56.6399994,3,3.99000001,3,2.39899993,3,12.5500002,,
628,2022,135,430,26.8700008,3,35.3600006,22.2299995,3,51.0600014,3,3.5999999,3,2.42000008,3,9.02000046,,
628,2022,135,500,26.8500004,3,35.4500008,22.2900009,3,58.2999992,3,4.11000013,3,2.44700003,3,10.9399996,,
628,2022,135,530,26.9099998,3,35.1699982,22.0900002,3,42.3199997,3,2.98000002,3,2.48600006,3,8.42000008,,
628,2022,135,600,26.9200001,3,35.3199997,22.2000008,3,48.0200005,3,3.38000011,3,2.51300001,3,10.8000002,,
628,2022,135,630,26.9099998,3,35.4199982,22.2600002,3,54.1699982,3,3.81999993,3,2.52099991,3,9.32999992,,
628,2022,135,700,26.9099998,3,35.4599991,22.2900009,3,49.0900002,3,3.46000004,3,2.54299998,3,10.0500002,,
628,2022,135,730,26.9200001,3,35.1899986,22.1100006,3,57.7999992,3,4.07000017,3,2.56399989,3,11.1199999,,
628,2022,135,800,27.0100002,3,32.3100014,20.1200008,3,55.7299995,3,3.97000003,3,2.56800008,3,8.60000038,,
628,2022,135,830,27.2299995,3,25.4799995,15.4899998,3,76.0500031,3,5.53000021,3,2.58100009,3,9.17000008,,
628,2022,135,900,27.3199997,3,24.4799995,14.8199997,3,70.4100037,3,5.13999987,3,2.57299995,3,9.55000019,,
628,2022,135,930,27.4099998,3,23.6000004,14.2399998,3,75.6100006,3,5.51999998,3,2.5769999,3,10.54,,
628,2022,135,1000,27.3999996,3,23.3299999,14.0600004,3,80.9000015,3,5.92000008,3,2.56100011,3,15.0100002,,
628,2022,135,1030,27.6299992,3,22.8799992,13.7600002,3,83.8000031,3,6.11000013,3,2.54399991,3,14.5699997,,
628,2022,135,1100,27.7600002,3,22.5599995,13.5500002,3,86.6999969,3,6.32000017,3,2.51099992,3,13.5600004,,
628,2022,135,1130,27.9099998,3,21.7800007,13.04,3,93.8000031,3,6.84000015,3,2.49399996,3,12.8100004,,
628,2022,135,1200,28.0599995,3,21.5799999,12.8999996,3,93,3,6.76999998,3,2.45799994,3,15.1199999,,
628,2022,135,1230,28.1100006,3,21.3299999,12.7399998,3,89.8000031,3,6.53999996,3,2.42000008,3,27.4699993,,
628,2022,135,1300,28.4400005,3,20.0200005,11.8800001,3,96,3,6.98000002,3,2.38400006,3,13.96,,
628,2022,135,1330,28.6499996,3,19.1800003,11.3400002,3,102.099998,3,7.42000008,3,2.33899999,3,16.8999996,,
628,2022,135,1400,28.7600002,3,19.6200008,11.6199999,3,101.900002,3,7.38000011,3,2.30500007,3,22.3299999,,
628,2022,135,1430,28.75,3,20.25,12.0200005,3,102.599998,3,7.40999985,3,2.25200009,3,22.6399994,,
628,2022,135,1500,28.5900002,3,21.0799999,12.5699997,3,101.800003,3,7.3499999,3,2.21099997,3,24.9699993,,
628,2022,135,1530,28.4799995,3,21.7700005,13.0200005,3,101.599998,3,7.34000015,3,2.1789999,3,16.2600002,,
628,2022,135,1600,28.6000004,3,21.6599998,12.9499998,3,101.599998,3,7.32000017,3,2.14400005,3,12.2299995,,
628,2022,135,1630,28.6700001,3,21.5900002,12.8999996,3,100.5,3,7.23999977,3,2.10400009,3,16.2000008,,
628,2022,135,1700,28.7600002,3,21.3999996,12.7700005,3,95.1999969,3,6.8499999,3,2.102,3,9.75,,
628,2022,135,1730,28.7099991,3,21.6299992,12.9300003,3,77.9599991,3,5.61000013,3,2.08100009,3,8.89999962,,
628,2022,135,1800,28.7199993,3,21.6000004,12.9099998,3,75.2099991,3,5.40999985,3,2.0710001,3,10.8599997,,
628,2022,135,1830,28.6900005,3,21.6399994,12.9300003,3,83.3000031,3,6,3,2.06900001,3,14.3699999,,
628,2022,135,1900,28.6499996,3,21.6800003,12.96,3,79.6299973,3,5.73999977,3,2.0710001,3,10.5600004,,
628,2022,135,1930,28.3400002,3,21.7800007,13.0299997,3,100.900002,3,7.30000019,3,2.29999995,3,39.7400017,,
628,2022,135,2000,28.2299995,3,21.3700008,12.7600002,3,94.8000031,3,6.88000011,3,1.89900005,3,70.2399979,,
628,2022,135,2030,28.1100006,3,21.2800007,12.6999998,3,90.5,3,6.59000015,3,1.97800004,3,33.9599991,,
628,2022,135,2100,27.8199997,3,20.6000004,12.2700005,3,78.4800034,3,5.76000023,3,1.94299996,3,15.9300003,,
628,2022,135,2130,27.4899998,3,21.8700008,13.1000004,3,60.7000008,3,4.46000004,3,2.03900003,3,14.4300003,,
628,2022,135,2200,27.4500008,3,21.9799995,13.1700001,3,66.0100021,3,4.8499999,3,2.03500009,3,9.81999969,,
628,2022,135,2230,27.3999996,3,22.2900009,13.3800001,3,77.7900009,3,5.71000004,3,2.11299992,3,11.7600002,,
628,2022,135,2300,27.1800003,3,21.9500008,13.1499996,3,80.6999969,3,5.96000004,3,2.24799991,3,35.0999985,,
628,2022,135,2330,27.2900009,3,21.6000004,12.9300003,3,84.9000015,3,6.26000023,3,2.22600007,3,38.5400009,,
628,2022,135,2400,27.0400009,3,21.4099998,12.8000002,3,86.1999969,3,6.38999987,3,2.26300001,3,41.9199982,,
628,2022,136,30,26.9099998,3,21.5599995,12.9099998,3,85.5,3,6.3499999,3,2.18899989,3,36.3800011,,
628,2022,136,100,26.8600006,3,21.6700001,12.9799995,3,82.5,3,6.13000011,3,2.17700005,3,40.9799995,,
628,2022,136,130,26.8999996,3,21.9099998,13.1400003,3,84.4000015,3,6.26000023,3,2.21499991,3,30.5699997,,
628,2022,136,200,26.8500004,3,21.8400002,13.0900002,3,74.5400009,3,5.53000021,3,2.25399995,3,21.8899994,,
628,2022,136,230,26.8700008,3,21.5,12.8699999,3,80.1999969,3,5.96000004,3,2.19000006,3,13,,
628,2022,136,300,26.9799995,3,21.25,12.6999998,3,79.5299988,3,5.9000001,3,2.1730001,3,23.3400002,,
628,2022,136,330,26.6200008,3,20.3199997,12.1099997,3,77.4100037,3,5.80000019,3,2.21499991,3,15.8999996,,
628,2022,136,400,26.5699997,3,20.7099991,12.3599997,3,74.7399979,3,5.5999999,3,2.28200006,3,14.5699997,,
628,2022,136,430,27.1399994,3,23.9500008,14.4700003,3,80.0999985,3,5.86999989,3,2.3670001,3,20.8500004,,
628,2022,136,500,27.2999992,3,30.8799992,19.1299992,3,61.5400009,3,4.38000011,3,2.39499998,3,17.8500004,,
628,2022,136,530,27.3099995,3,31.8099995,19.7700005,3,67.2099991,3,4.76999998,3,2.421,3,9.56000042,,
628,2022,136,600,27.3400002,3,32.6899986,20.3700008,3,77.0199966,3,5.44000006,3,2.48699999,3,11.6300001,,
628,2022,136,630,27.1900005,3,30.7099991,19.0100002,3,72.8399963,3,5.19999981,3,2.51399994,3,23.2700005,,
628,2022,136,700,27.2199993,3,31.7900009,19.75,3,71.8399963,3,5.11000013,3,2.53299999,3,22.0799999,,
628,2022,136,730,27.3299999,3,34.0699997,21.3199997,3,72.9800034,3,5.13000011,3,2.55699992,3,30.4400005,,
628,2022,136,800,27.2900009,3,35.3800011,22.2299995,3,71.6100006,3,5.01000023,3,2.58400011,3,15.1499996,,
628,2022,136,830,26.9899998,3,30.1299992,18.6200008,3,64.1800003,3,4.61000013,3,2.61299992,3,16.8799992,,
628,2022,136,900,26.9500008,3,30.8799992,19.1299992,3,74.5,3,5.34000015,3,2.5999999,3,17.1800003,,
628,2022,136,930,26.7900009,3,25.6200008,15.5900002,3,75.0400009,3,5.5,3,2.5940001,3,12.4799995,,
628,2022,136,1000,26.8099995,3,24.9599991,15.1499996,3,73.1800003,3,5.36999989,3,2.60500002,3,15.21,,
